bucket_start,count,wow_change,z_score,product_canonical
2022-09-19 00:00:00+00:00,1.0,-0.5,-1.3416407864998738,enalapril
2022-09-26 00:00:00+00:00,2.0,1.0,0.0,enalapril
2022-10-10 00:00:00+00:00,2.0,0.0,-0.22941573387056174,enalapril
2022-10-17 00:00:00+00:00,2.0,0.0,0.5773502691896258,enalapril
2022-10-24 00:00:00+00:00,1.0,-0.5,-1.7320508075688774,enalapril
2022-10-31 00:00:00+00:00,3.0,2.0,2.886751345948129,enalapril
2022-11-07 00:00:00+00:00,2.0,-0.3333333333333333,0.0,enalapril
2022-11-14 00:00:00+00:00,1.0,-0.5,-1.414213562373095,enalapril
2022-11-21 00:00:00+00:00,1.0,0.0,-0.9045340337332909,enalapril
2022-11-28 00:00:00+00:00,1.0,0.0,-0.9045340337332909,enalapril
2022-12-05 00:00:00+00:00,3.0,2.0,4.041451884327381,enalapril
2022-12-12 00:00:00+00:00,2.0,-0.3333333333333333,0.5773502691896258,enalapril
2022-12-19 00:00:00+00:00,1.0,-0.5,-0.9045340337332909,enalapril
2022-12-26 00:00:00+00:00,3.0,2.0,1.507556722888818,enalapril
2023-01-02 00:00:00+00:00,4.0,0.3333333333333333,2.1105794120443453,enalapril
2023-01-09 00:00:00+00:00,1.0,-0.75,-1.3416407864998738,enalapril
2023-01-23 00:00:00+00:00,3.0,2.0,0.5773502691896257,enalapril
2023-01-30 00:00:00+00:00,1.0,-0.6666666666666666,-1.6059101370939322,enalapril
2023-02-06 00:00:00+00:00,1.0,0.0,-0.9622504486493763,enalapril
2023-02-13 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2023-02-20 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2023-02-27 00:00:00+00:00,2.0,1.0,,enalapril
2023-03-06 00:00:00+00:00,1.0,-0.5,-0.5773502691896258,enalapril
2023-03-13 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2023-03-20 00:00:00+00:00,2.0,1.0,1.7320508075688774,enalapril
2023-03-27 00:00:00+00:00,2.0,0.0,1.0,enalapril
2023-04-03 00:00:00+00:00,2.0,0.0,1.0,enalapril
2023-04-10 00:00:00+00:00,2.0,0.0,0.5773502691896258,enalapril
2023-04-17 00:00:00+00:00,1.0,-0.5,,enalapril
2023-04-24 00:00:00+00:00,3.0,2.0,2.886751345948129,enalapril
2023-05-01 00:00:00+00:00,3.0,0.0,1.414213562373095,enalapril
2023-05-08 00:00:00+00:00,3.0,0.0,0.9045340337332909,enalapril
2023-05-15 00:00:00+00:00,2.0,-0.3333333333333333,-0.5773502691896258,enalapril
2023-05-29 00:00:00+00:00,1.0,-0.5,-4.041451884327381,enalapril
2023-06-05 00:00:00+00:00,2.0,1.0,-0.30151134457776363,enalapril
2023-06-12 00:00:00+00:00,1.0,-0.5,-1.414213562373095,enalapril
2023-06-19 00:00:00+00:00,2.0,1.0,1.0,enalapril
2023-07-03 00:00:00+00:00,1.0,-0.5,-1.0,enalapril
2023-07-10 00:00:00+00:00,1.0,0.0,-1.0,enalapril
2023-07-31 00:00:00+00:00,2.0,1.0,1.7320508075688774,enalapril
2023-08-07 00:00:00+00:00,2.0,0.0,1.0,enalapril
2023-08-21 00:00:00+00:00,3.0,0.5,3.0,enalapril
2023-08-28 00:00:00+00:00,2.0,-0.3333333333333333,0.0,enalapril
2023-09-11 00:00:00+00:00,1.0,-0.5,-2.886751345948129,enalapril
2023-09-25 00:00:00+00:00,3.0,2.0,1.414213562373095,enalapril
2023-10-02 00:00:00+00:00,1.0,-0.6666666666666666,-1.507556722888818,enalapril
2023-10-16 00:00:00+00:00,1.0,0.0,-0.9045340337332909,enalapril
2023-10-30 00:00:00+00:00,3.0,2.0,1.7320508075688774,enalapril
2023-11-06 00:00:00+00:00,1.0,-0.6666666666666666,-1.0,enalapril
2023-11-20 00:00:00+00:00,2.0,1.0,0.5773502691896258,enalapril
2023-11-27 00:00:00+00:00,4.0,1.0,2.7136021011998728,enalapril
2023-12-04 00:00:00+00:00,1.0,-0.75,-1.3416407864998738,enalapril
2024-01-01 00:00:00+00:00,2.0,1.0,0.0,enalapril
2024-01-22 00:00:00+00:00,1.0,-0.5,-1.1470786693528088,enalapril
2024-01-29 00:00:00+00:00,1.0,0.0,-0.8164965809277261,enalapril
2024-02-05 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2024-02-12 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2024-02-19 00:00:00+00:00,1.0,0.0,,enalapril
2024-02-26 00:00:00+00:00,2.0,1.0,,enalapril
2024-03-25 00:00:00+00:00,1.0,-0.5,-0.5773502691896258,enalapril
2024-04-01 00:00:00+00:00,4.0,3.0,6.3508529610858835,enalapril
2024-04-08 00:00:00+00:00,3.0,-0.25,0.8164965809277261,enalapril
2024-04-15 00:00:00+00:00,2.0,-0.3333333333333333,-0.4472135954999579,enalapril
2024-04-22 00:00:00+00:00,1.0,-0.5,-1.3416407864998738,enalapril
2024-05-06 00:00:00+00:00,1.0,0.0,-1.3416407864998738,enalapril
2024-05-20 00:00:00+00:00,1.0,0.0,-0.9045340337332909,enalapril
2024-05-27 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2024-06-03 00:00:00+00:00,1.0,0.0,,enalapril
2024-06-17 00:00:00+00:00,2.0,1.0,,enalapril
